id_producto;proveedor;categoria;nombre;ref_fabricante;ref_proveedor;stock;precio_venta;imagenes;descripcion
14495;2;0;09 06 000 6482;14495;14495;0;0,22240;;TERMINAL GRIMPAR FC-3 0,5mm-1,5mm
14496;2;50123;GP3AN;14496;14496;10;6,36000;;CAJA PLASTICO 170X93X52 NEGRA TAPA ALUMI
14497;2;20402;36.753-180/CX161;14497;14497;49;2,92000;;CONEXION RED 3X0,75 1,5M.C/HE.
14498;2;20402;MC14Y/CX184;14498;14498;5;6,78000;;CONEXION RED 3X0,75 CON 2 HEMBRAS 2 mts.
14499;2;0;MC14/3  36.753/300;14499;14499;50;3,94302;;CONEXION RED 3X0,75 CON HEMBRA 3 mts.
14500;2;0;C1962;14500;14500;0;5,08140;;CONEXION RED 3X1,5 CON HEMBRA 3 mts.GRIS
14501;2;0;HB659R ROJA;14501;14501;0;0,57820;;BORNE 4mm AISLAD0 12X23,3
14502;2;0;78H12 TO3 5A;14502;14502;0;5,20000;;CIRCUITO INTEGRADO REGULADOR POSITIVO
14503;2;0;04.049.84;14503;14503;0;3,80000;;SOPORTE DE SOLDADOR ELECTRO DH
14504;2;120111;T824WBFT;14504;14504;2;50,92000;;TUBO LED T8 1500mm BLAN.FRIO TRAS.1550LM
14505;2;0;ADG3243BRJ2;14505;14505;0;2,96000;;CHIP CIR.INTEGR.SOT23/8
14506;2;0;202K142-100-0;14506;14506;0;41,82000;;MANGUITO TERMORETRACTIL 18/7.1MM
14507;2;41106;CONEX.6VIAS 4 CTTOS.;14507;14507;1;0,18030;;CONEXION TELEFONICA 4/6 MA.A MA.2 mts.
14508;2;20402;36.735/180-CX175;14508;14508;12;3,78000;;CONEXION RED 3X0,75 2 M.C/H.PORTATIL
14509;2;0;MAX1737EEI+;14509;14509;0;5,00000;;CHIP CIR.INTEGR.QSOP28 8,56X5,84X1,55
14510;2;0;MOS6020-683ML;14510;14510;0;0,50000;;CHIP INDUCTOR POT.68uH 0,63A 7,1X6X2,4
14511;2;403;499252-5;14511;14511;55;0,09400;;BRIDA PARA CONECTOR C/PLA.HEMBRA AMP
14512;2;0;BA17805T;14512;14512;0;2,78000;;CIRCUITO INTEGRADO TO220
14513;2;0;04.112 TEFLON;14513;14513;31;4,10218;;PUNTA BOMBA DESOLDADORA 04.108/04.110
14514;2;70144;04222/1;14514;14514;2;0,45000;;CONO PORTABROCAS 1mm MINITALADRO
14515;2;0;TE9562;14515;14515;0;0,07480;;TERMINAL FASTON 6,35 MA/HE.AZUL SEMIAISL
14516;2;70144;04225/1;14516;14516;3;0,52200;;MUELA CERAMICA 12mm
14517;2;70144;04225/2;14517;14517;3;0,70200;;MUELA CERAMICA CILINDRICA 4mm
14518;2;70144;04225/3;14518;14518;9;1,76400;;FRESA REDONDA 2,3mm
14519;2;11060103;STTH12R06D;14519;14519;0;3,90000;;DIODO RECTI.ULTRA RAPIDO 12A 600V TO220
14520;2;70202;04327 (1Kg) 33 uds.;14520;14520;3;12,90600;;ADHESIVO TERMOFUSIBLE BARRAS DE 11mm
14521;2;0;SN54LS374J;14521;14521;0;30,00000;;CIRCUITO INTEGRADO DIL20
14522;2;41202;09.005/B;14522;14522;81;0,11900;;BANANA 1,65mm MACHO BLANCA
14523;2;41202;09.010/D/N;14523;14523;109;0,68400;;BANANA 1,8mm MACHO NEGRA
14524;2;41202;09.010/D/R;14524;14524;100;0,68400;;BANANA 1,8mm MACHO ROJA
14525;2;41202;09.024/D/N;14525;14525;5;0,91800;;BANANA 4mm MACHO ACABADO ORO NEGRO
14526;2;41202;09.024/D/R;14526;14526;18;0,91800;;BANANA 4mm MACHO ACABADO ORO ROJA
14527;2;41201;09.045/N;14527;14527;84;0,18000;;BORNE 2mm AISLADA C/TUERCA NEGRA
14528;2;41201;09.045/R-HB35R;14528;14528;93;0,18000;;BORNE 2mm AISLADA C/TUERCA ROJA
14529;2;0;09.050/N NEGRA;14529;14529;0;0,50400;;BORNE 2mm AISLADA C/TUERCA
14530;2;0;09.050/R ROJA;14530;14530;0;0,50400;;BORNE 2mm AISLADA CON TUERCA
14531;2;40404;10.120/5/60;14531;14531;7;0,48600;;CONECTOR DIN 5V 60G MACHO AEREO
14532;2;40404;10.120/6/60;14532;14532;2;0,45000;;CONECTOR DIN 6V 60G MACHO AEREO NEGRO
14533;2;0;10.120/8/45/41;14533;14533;0;0,50400;;CONECTOR DIN 8V 45/41G MACHO AEREO
14534;2;0;GF1J DO214AC;14534;14534;0;0,76252;;CHIP DIODO RAPIDO 1A 600V SMA 2,9X4,6
14535;2;0;SMAJ5.0CA DO214AC;14535;14535;0;0,62000;;CHIP SUPR.TRAN.400W 5.0V BI.SMA 2,9X4,6
14536;2;40404;10.135/5/60;14536;14536;149;0,94500;;CONECTOR DIN 5V 60G HEMBRA CHASIS METAL.
14537;2;0;1-971111-3;14537;14537;0;0,45000;;CABLE PLANO 1,27 10V AWG28 GRIS AMP
14538;2;40404;10.143/5/45;14538;14538;260;1,60200;;CONECTOR DIN 5V 45G HEMBRA CIR.IMPRESO
14539;2;40404;10.146/5/45;14539;14539;98;0,63000;;CONECTOR DIN 5V 45G HEMBRA CODO CIR.IMPR
14540;2;0;322170122000 12Vdc;14540;14540;0;2,22000;;RELE MI.CI.DIL 1 CON.6A R.7,62 20X10X10
14541;2;7040401;C105-105;14541;14541;4;29,00000;;ADVANCED NANO CARTUCHO 0,3 40
14542;2;40404;10.170/3/F;14542;14542;59;11,88000;;CONECTOR DIN 3V HE.CHASIS MET.C/BAYONETA
14543;2;40404;10.170/5/60;14543;14543;9;3,94200;;CONECTOR DIN 5V 60G HE.CHA.MET.C/BAYONET
14544;2;40404;10.171/3;14544;14544;31;6,21000;;CONECTOR DIN 3V MACHO AER.MET.C/BAYONETA
14545;2;40404;10.171/5;14545;14545;5;4,11400;;CONECTOR DIN 5V 45G MA.AER.MET.C/BAYONET
14546;2;40404;10.172/3;14546;14546;34;8,80200;;CONECTOR DIN 3V HEMBRA CHASIS R/MACHO
14547;2;40404;10.172/5/45;14547;14547;2;8,80200;;CONECTOR DIN 5V 45G HEMBRA CHASIS R/MA.
14548;2;3040103;M28C6420PI;14548;14548;7;3,80000;;MEMORIA EEPROM 8KX8 DIL28
14549;2;0;PIC32MX795F512H-80I/;14549;14549;0;10,80000;;CHIP MICROCONTROLADOR TQFP64
14550;2;40404;10.173/3/M;14550;14550;0;7,20000;;CONECTOR DIN 3V MACHO MET.C/ROS.HEMBRA
14551;2;0;10.173/5/M;14551;14551;0;5,10000;;CONECTOR DIN 5V 45G MA.MET.C/ROS.HEMBRA
14552;2;0;SMTU-1225-1-LF RENAT;14552;14552;0;2,80000;;PORTAPILAS LITIO 1XCR12mm SMD HORIZONTAL
14553;2;0;FBMH3225HM601NT;14553;14553;0;0,28400;;CHIP FILTRO EMI 600R 1210 30%
14554;2;11040105;P6KE150A;14554;14554;3918;0,22000;;DIODO TRANSIL UN.150V 600W DO15 AXIAL
14555;2;0;BTA40/600B;14555;14555;0;5,64000;;TRIAC 40A 600V Igt 50mA RD91
14556;2;41005;10.207;14556;14556;2;0,52200;;CONECTOR ENCENDEDOR AUTO HEMBRA AEREO
14557;2;0;10.209;14557;14557;0;0,61200;;CONECTOR ENCENDEDOR AUTO MACHO AEREO
14558;2;0;10.220;14558;14558;0;2,62800;;CONECTOR ANTENA AUTORADIO HEMBRA C/CABLE
14559;2;40408;10.230/2/F-CO5510;14559;14559;49;0,68772;;CONECTOR MICRO 2V HEMBRA AEREO
14560;2;40408;10.230/2/M-CO5611;14560;14560;60;0,55800;;CONECTOR MICRO 2V MACHO CHASIS
14561;2;40408;10.230/2/P-CO5702;14561;14561;25;1,20600;;CONECTOR MICRO 2V MACHO AEREO
14562;2;40408;10.230/3/F-CO5512;14562;14562;38;0,68400;;CONECTOR MICRO 3V HEMBRA AEREO
14563;2;40408;10.230/3/M-CO5613;14563;14563;29;0,57800;;CONECTOR MICRO 3V MACHO CHASIS
14564;2;40408;10.230/3/P-CO5703;14564;14564;16;0,87302;;CONECTOR MICRO 3V MACHO AEREO
14565;2;40408;10.230/4/F-CO5514;14565;14565;26;0,88200;;CONECTOR MICRO 4V HEMBRA AEREO
14566;2;40408;10.230/4/M-CO5615;14566;14566;34;0,66600;;CONECTOR MICRO 4V MACHO CHASIS
14567;2;40408;10.230/4/P-CO5704;14567;14567;32;1,33200;;CONECTOR MICRO 4V MACHO AEREO
14568;2;40408;10.230/5/F-CO5516;14568;14568;28;0,91800;;CONECTOR MICRO 5V HEMBRA AEREO
14569;2;40408;10.230/5/M-CO5617;14569;14569;13;0,72000;;CONECTOR MICRO 5V MACHO CHASIS
14570;2;40408;10.230/5/P;14570;14570;39;1,30900;;CONECTOR MICRO 5V MACHO AEREO
14571;2;40408;10.230/6/F-CO5518;14571;14571;24;1,04400;;CONECTOR MICRO 6V HEMBRA AEREO
14572;2;40408;10.230/6/M-CO5619;14572;14572;50;0,77400;;CONECTOR MICRO 6V MACHO CHASIS
14573;2;40408;10.230/6/P;14573;14573;25;1,56600;;CONECTOR MICRO 6V MACHO AEREO
14574;2;40408;10.230/7/F-CO5520;14574;14574;23;1,15200;;CONECTOR MICRO 7V HEMBRA AEREO
14575;2;40408;10.230/7/M-CO5621;14575;14575;42;0,86404;;CONECTOR MICRO 7V MACHO CHASIS
14576;2;0;5745-2041;14576;14576;0;0,71400;;CONECTOR MICRO DE POTENCIA 3,00 MA.RECTO
14577;2;40408;10.230/8/M-CO5623;14577;14577;23;0,93600;;CONECTOR MICRO 8V MACHO CHASIS
14578;2;40408;10.230/8/P;14578;14578;5;1,78200;;CONECTOR MICRO 8V MACHO AEREO
14579;2;0;BD6380EFV-E2;14579;14579;0;2,90000;;CHIP CIR.INTEGR.HTSSOP24
14580;2;40405;10.350;14580;14580;2;0,52200;;CONECTOR EURO 21V MACHO AEREO PERITELEVI
14581;2;40405;10.353;14581;14581;44;1,50768;;CONECTOR EURO 21V HEMBRA AEREO PERITELEV
14582;2;40405;10.356;14582;14582;20;0,52200;;CONECTOR EURO 21V HEM.CODO C.I.PERITELEV
14583;2;40402;10.530/3160;14583;14583;60;0,46518;;CONECTOR ANTENA TV MACHO CHASIS
14584;2;40402;10.536G;14584;14584;26;0,73800;;CONECTOR ANTENA TV MACHO CODO GRIS
14585;2;40402;10.538;14585;14585;30;0,77400;;CONECTOR ANTENA TV HEMBRA CODO GRIS
14586;2;40201;10.543/NV;14586;14586;3;0,66112;;ADAPTADOR ANTENA TV 1M A 2H EN FORMA T
14587;2;0;LIS302DL;14587;14587;0;14,62000;;CHIP CIR.INTEGR.LGA14 3X5X0,8
14588;2;0;LTC1535ISW;14588;14588;0;27,72000;;CHIP CIR.INTEGR.SO28 36,1X29,2X6,73 2,54
14589;2;40411;10.573/N;14589;14589;42;0,19800;;CONECTOR RCA HEMBRA CODO C/INTER NEGRO
14590;2;40411;10.575/N;14590;14590;91;0,14400;;CONECTOR RCA HEMBRA CODO NEGRO
14591;2;40411;10.575/R;14591;14591;94;0,16380;;CONECTOR RCA HEMBRA CODO ROJO
14592;2;40411;10.576/13/N;14592;14592;97;0,19800;;CONECTOR RCA HEMBRA RECTO C.I.13mm NEGRO
14593;2;40411;10.576/13/R;14593;14593;27;0,19800;;CONECTOR RCA HEMBRA RECTO C.I.13mm ROJO
14594;2;40411;10.579/N;14594;14594;24;0,16200;;CONECTOR RCA HEMBRA CHASIS NEGRO
14595;2;40411;10.579/R;14595;14595;27;0,14400;;CONECTOR RCA HEMBRA CHASIS ROJO
14596;2;40411;10.587/N;14596;14596;1;0,28800;;CONECTOR RCA MACHO CODO NEGRO
14597;2;40411;10.587/R;14597;14597;67;0,28800;;CONECTOR RCA MACHO CODO ROJO
14598;2;40411;10.588/AM;14598;14598;26;0,10080;;CONECTOR RCA MACHO AEREO PLASTICO AMARIL
14599;2;40411;10.588/N;14599;14599;53;0,10080;;CONECTOR RCA MACHO AEREO PLASTICO NEGRO
14600;2;40411;10.588/R;14600;14600;46;0,10080;;CONECTOR RCA MACHO AEREO PLASTICO ROJO
14601;2;40411;10.589/N;14601;14601;16;0,09520;;CONECTOR RCA HEMBRA AEREO PLASTICO NEGRO
14602;2;40411;10.589/R;14602;14602;50;0,08820;;CONECTOR RCA HEMBRA AEREO PLASTICO ROJO
14603;2;40411;10.590/D/N;14603;14603;35;1,02600;;CONECTOR RCA MACHO METAL DORADO NEGRO
14604;2;40411;10.590/D/R;14604;14604;23;1,02600;;CONECTOR RCA MACHO METAL DORADO ROJO
14605;2;40411;10.591/D/N;14605;14605;7;1,18800;;CONECTOR RCA HEMBRA METAL DORADA NEGRO
14606;2;40411;10.591/D/R;14606;14606;12;0,95400;;CONECTOR RCA HEMBRA METAL DORADA ROJO
14607;2;0;AF4502C;14607;14607;0;0,70000;;CHIP TRANSISTOR N&P MOSFET SO8
14608;2;0;10.633/3;14608;14608;0;0,47528;;CONECTOR MINIDIN 3V MACHO AEREO
14609;2;40409;10.633/4;14609;14609;10;0,54000;;CONECTOR MINIDIN 4V MACHO AEREO
14610;2;40409;10.633/6;14610;14610;1;0,52200;;CONECTOR MINIDIN 6V MACHO AEREO
14611;2;40409;10.633/8;14611;14611;20;0,59400;;CONECTOR MINIDIN 8V MACHO AEREO
14612;2;40409;10.633/9;14612;14612;13;1,26000;;CONECTOR MINIDIN 9V MACHO AEREO
14613;2;40409;10.636/3;14613;14613;120;0,52200;;CONECTOR MINIDIN 3V HEMBRA CODO S/BLINDA
14614;2;40409;10.636/4;14614;14614;101;0,52200;;CONECTOR MINIDIN 4V HEMBRA CODO S/BLINDA
14615;2;0;7638-5315;14615;14615;0;6,33374;;CONECTOR 2,54 2X15V MACHO RECTO ORO BERG
14616;2;40409;10.636/8;14616;14616;4701;0,59400;;CONECTOR MINIDIN 8V HEMBRA CODO S/BLINDA
14617;2;0;10.636/9;14617;14617;0;0,81128;;CONECTOR MINIDIN 9V HEMBRA CODO S/BLINDA
14618;2;40409;10.636/A3;14618;14618;17;1,00800;;CONECTOR MINIDIN 3V HEMBRA AEREO
14619;2;40409;10.636/A4;14619;14619;0;1,00800;;CONECTOR MINIDIN 4V HEMBRA AEREO
14620;2;40409;10.636/A6;14620;14620;21;1,09800;;CONECTOR MINIDIN 6V HEMBRA AEREO
14621;2;0;10.636/A8;14621;14621;0;1,63800;;CONECTOR MINIDIN 8V HEMBRA AEREO
14622;2;40409;10.636/A9;14622;14622;18;1,85400;;CONECTOR MINIDIN 9V HEMBRA AEREO
14623;2;40401;10.642/2;14623;14623;36;0,21600;;REGLETA ALTAVOZ 2 BORNES ROJO Y NEGRO
14624;2;40401;10.642/4;14624;14624;13;0,37800;;REGLETA ALTAVOZ 4 BORNES 2XROJO Y 2XNEGR
14625;2;0;MCP1802T-33002I/OT;14625;14625;0;0,66400;;CHIP MICROCONTROLADOR SOT23
14626;2;0;7638-5305;14626;14626;0;2,70000;;CONECTOR 2,54 2X5V MACHO RECTO ORO BERG
14627;2;0;MCFT000199;14627;14627;0;0,30600;;CHIP INDUCTOR 1812 2,2uH 3,9X5X3,5
14628;2;41002;10.682;14628;14628;18;1,33200;;BASE RED MACHO EN OCHO
14629;2;0;MMSZ5235B;14629;14629;0;0,03074;;CHIP DIODO ZENER 0,5W 6,8V SOD123
14630;2;0;15PXHD/30-0750;14630;14630;0;1,82000;;CONECTOR SUBD 15V PORTAMACHOS S/CONTACTO
14631;2;0;AD7528JRZ;14631;14631;0;12,14180;;CHIP CIR.INTEGR.SO20W 7,6X10,65X13 1,27
14632;2;0;10.807/5,08/17/6,3;14632;14632;0;1,53000;;REGLETA FASTON 6,35 P-5,08 17V MA.RE.
14633;2;0;STP8NK100Z;14633;14633;0;3,12000;;TRANSISTOR MOSFET CANAL N 1000V 6A TO220
14634;2;41307;10.855/2;14634;14634;84;0,45000;;BORNA 5,00 2V PERFIL BAJO PRESION INCLIN
14635;2;41307;10.855/3;14635;14635;184;0,75600;;BORNA 5,00 3V PERFIL BAJO PRESION INCLIN
14636;2;0;HKB1086;14636;14636;0;2,40000;;PIN LIMPIEZA PUNTA 0,8 MM
14637;2;50331;11.526/PRO;14637;14637;9;0,11220;;PROTECTOR ELASTICO PARA P11.525
14638;2;30301;LM2937ET8.0;14638;14638;85;1,24000;;CIRCUITO INTEGRADO TO220
14639;2;0;BLM15HB121SN1D;14639;14639;0;0,09540;;CHIP INDUCTOR 0402 120nH 1X0,5
14640;2;120108;12.003;14640;14640;372;0,15300;;PORTALAMPARA PARA ROSCA E10
14641;2;11020110;BUZ21;14641;14641;6;1,80000;;TRANSISTOR N MOSFETS 100V 19A TO220
14642;2;0;T63XB/3266X/PV37X 10;14642;14642;0;1,82000;;POTEN.MULTIV.AJ.LATER.Y 6,8X6,8X5mm
14643;2;120105;12.620;14643;14643;42;1,02000;;LAMPARA ROSCA E14 230V 5W
14644;2;0;BQ24090DGQT;14644;14644;0;3,96000;;CHIP CIR.INTEGR.MSOP10 3,1X5,05X3,1 0,50
14645;2;0;AC-161JYILY-70;14645;14645;5;30,00000;;DISPLAY LCD ALFANU.16X1 VER.C/L.40X151
14646;2;50813;12.710/10;14646;14646;345;0,03740;;SEPARADOR LED 5X10 NEGRO
14647;2;0;62PTP1R6;14647;14647;0;0,22000;;PORTAPILAS 1XAA 56X16X13 C/HILOS
14648;2;0;MT88E39AS1;14648;14648;0;1,98000;;CHIP CIR.INTEGR.SO16W 7,6X10,6X10,5 1,27
14649;2;0;22uF 35V 7X5;14649;14649;0;0,54000;;CONDEN.ELCO.RADIAL 105G R.2,5 SUBMINIATU
14650;2;50813;12.710/4/SLED-S-04;14650;14650;2396;0,03230;;SEPARADOR LED 5X4 NEGRO
14651;2;0;MM232R;14651;14651;0;27,00000;;PLACA EVALUACION
14652;2;8010138;RTC31;14652;14652;228;0,05270;;SOPORTE LED 3 PLASTICO CLIP A PRESION
14653;2;8010137;12736/4/R;14653;14653;75;0,27200;;PORTALED C/LED CODO 1X5 ROJO APILABLE
14654;2;0;1540-3050;14654;14654;0;6,09600;;CONECTOR C/PLA.2,54X1,27 2X25V HEMBRA
14655;2;40211;13.180;14655;14655;1;0,28800;;ADAPTADOR JACK 3,5 MO.MA.A 3,5 ES.HE.
14656;2;40211;13.210;14656;14656;24;0,34200;;ADAPTADOR JACK 3,5 MO.MA.A 6,35 ES.HE
14657;2;40211;13.230;14657;14657;25;0,34200;;ADAPTADOR JACK 3,5 ES.MA.A 6,35 ES.HE.
14658;2;0;13.300;14658;14658;0;1,47128;;ADAPTADOR JACK 6,35 MO.MA.A 3,5 MO.HE.ME
14659;2;40211;13.310;14659;14659;14;1,06200;;ADAPTADOR JACK 6,35 ES.MA.A 3,5 ES.HE.ME
14660;2;0;OPA2349UAG4;14660;14660;0;1,28000;;CHIP CIR.INTEGR.SO8 4X6,2X5 1,27
14661;2;0;FT232RQ;14661;14661;0;6,76000;;CHIP CIR.INTEGR.QFN32 5X5X1 0,50
14662;2;40211;13.360;14662;14662;12;0,64800;;ADAPTADOR JACK 6,35 MO.MA.A 6,35 ES.HE.
14663;2;40211;13.470;14663;14663;19;0,28800;;ADAPTADOR JACK 3,5 MO.MA.A RCA HE.
14664;2;40211;13.500;14664;14664;19;0,43530;;ADAPTADOR JACK 3,5 ES.MA.A 2 RCA HE.
14665;2;40211;13.510;14665;14665;40;0,28800;;ADAPTADOR JACK 6,35 MO.MA.A RCA HE.
14666;2;40211;13.610;14666;14666;13;0,39600;;ADAPTADOR JACK 3,5 MO.HE. A RCA MA.
14667;2;40211;13.630;14667;14667;24;0,45000;;ADAPTADOR JACK 6,35 MO.MA A RCA MA.
14668;2;30302;MC78M05CDTR CARRETE;14668;14668;592;0,19500;;CHIP CIR.INTEGR.TO252AA DPak 6,6X6,2X2,4
14669;2;40203;19.355/CO9012;14669;14669;11;1,51200;;ADAPTADOR BNC HE.HE.PASACHASIS
14670;2;0;AM27S21APC;14670;14670;0;16,80000;;MEMORIA PROM 256X4 T.S.DIL16
14671;2;40906;19680;14671;14671;7;1,95500;;CONECTOR N BASE HE.PANEL BASE CUADRADA
14672;2;40406;15.100;14672;14672;46;0,25200;;JACK 2,5 MONO MACHO PLASTICO
14673;2;40406;15.101;14673;14673;50;0,36000;;JACK 2,5 ESTEREO MACHO PLASTICO
14674;2;40406;15.105CPN;14674;14674;90;0,10440;;JACK 3,5 MONO MACHO PLASTICO NEGRO
14675;2;40406;15106CPN;14675;14675;109;0,15300;;JACK 3,5 ESTEREO MACHO PLASTICO
14676;2;40406;15.108;14676;14676;50;0,30600;;JACK 3,5 ESTEREO MACHO CODO PLASTICO
14677;2;40406;15.110;14677;14677;41;0,18700;;JACK 6,35 MONO MACHO PLASTICO
14678;2;40406;15.111;14678;14678;27;0,23400;;JACK 6,35 ESTEREO MACHO PLASTICO
14679;2;40406;15.115/CN7063MM;14679;14679;9;0,46800;;JACK 6,35 MONO MACHO METALICO
14680;2;40406;15.116;14680;14680;15;0,66312;;JACK 6,35 ESTEREO MACHO METALICO
14681;2;0;IC41C16100S 50KG;14681;14681;0;2,50000;;CHIP MEMORIA RAM 1MX16 SOJ42
14682;2;0;LC/APC 62,5/125 5 mt;14682;14682;0;66,40000;;LATIGUILLO F.O.BIFIBRA MULTIMODO 5 mts.
14683;2;0;6745-2100;14683;14683;0;0,51800;;CONECTOR 4,20 10V MACHO RECTO C.I.
14684;2;40406;15.119/AM;14684;14684;1;2,67160;;JACK 6,35 ESTEREO MACHO PROFESIONAL AMAR
14685;2;40406;15.119/AZ;14685;14685;1;1,55654;;JACK 6,35 ESTEREO MACHO PROFESIONAL AZUL
14686;2;11040108;1.5KE20A;14686;14686;639;0,26000;;DIODO TRANSIL UN.20V 1500W DO204 AXIAL
14687;2;0;LC/SPC 62,5/125 5 mt;14687;14687;0;63,60000;;LATIGUILLO F.O.BIFIBRA MULTIMODO 5 mts.
14688;2;0;15.137/1,1;14688;14688;0;0,17100;;JACK ALIMENTACION 1,1X3,1X9 AEREO
14689;2;41006;15.137/1,1-MP121PL;14689;14689;74;0,73564;;JACK ALIMENTACION 1,1X3,1X9 AEREO CODO
14690;2;41006;15.137/1,3;14690;14690;282;0,16200;;JACK ALIMENTACION 1,3X3,1X9 AEREO
14691;2;41006;15.137/1,7-CN5104-45;14691;14691;48;0,92680;;JACK ALIMENTACION 1,7X4X10 AEREO SONY
14692;2;0;MSTBV 2,5/5-GEH-5.08;14692;14692;0;1,54000;;REGLETA ENCHUFABLE 5,08 5V MA.RE.AB.C/EX
14693;2;41006;15.145/2,1/4510/5107;14693;14693;67;0,15300;;JACK ALIMENTACION 2,1X9,5 AEREO
14694;2;41006;15.145/2,5;14694;14694;359;0,16200;;JACK ALIMENTACION 2,5X9,5 AEREO
14695;2;0;1210 5% 300R;14695;14695;0;0,08800;;CHIP RESISTENCIA PELICULA SMD
14696;2;0;TENS-2412;14696;14696;0;36,40000;;CONVERTIDO.DC/DC E-9/36V S-12 4W
14697;2;40406;15.152;14697;14697;145;0,23800;;JACK 2,5 MONO HEMBRA AEREA PLAST.39X10,3
14698;2;40406;15.153;14698;14698;198;0,21600;;JACK 3,5 MONO HEMBRA AEREA PLASTICO
14699;2;40406;15.153/M;14699;14699;50;0,28900;;JACK 3,5 MONO HEMBRA AEREA METALICA
14700;2;40406;15.153/ST-4360;14700;14700;30;0,25200;;JACK 3,5 ESTEREO HEMBRA AEREA PLASTICO
14701;2;40406;15.154/3;14701;14701;35;0,27200;;JACK 3,5 ESTEREO HEMBRA CHASIS REDONDO
14702;2;40406;15.154M;14702;14702;112;0,50846;;JACK 3,5 ESTEREO HEMBRA AEREA METALICA
14703;2;40406;15.155;14703;14703;11;0,34200;;JACK 6,35 MONO HEMBRA AEREA PLASTICO
14704;2;40406;15.155/ST;14704;14704;62;0,37800;;JACK 6,35 ESTEREO HEMBRA AEREA PLASTICO
14705;2;40901;2710-11506;14705;14705;9;3,00000;;CONECTOR BNC HEMBRA AEREA ENGASTAR RG58
14706;2;0;LT3465AES6#TRMPBF;14706;14706;0;4,20000;;CHIP CIRCUITO INTEGRADO TSOT23 6 PINES
14707;2;40406;15.416;14707;14707;17;0,12580;;JACK 2,5 MONO HEMBRA CHASIS
14708;2;0;15.417;14708;14708;0;0,23400;;JACK 3,5 MONO HEMBRA CHASIS METALICO
14709;2;40406;15.418/MO;14709;14709;65;0,19800;;JACK 3,5 MONO HEMBRA CHASIS CORTO
14710;2;40406;15.418/ST;14710;14710;82;0,19800;;JACK 3,5 ESTEREO HEMBRA CHASIS
14711;2;40406;15.420;14711;14711;2;0,73564;;JACK 2,5 MONO HEMBRA CHASIS
14712;2;40406;15.425;14712;14712;100;0,83810;;JACK 3,5 MONO HEMBRA CHASIS C/1 INTERRUP
14713;2;40406;15.426;14713;14713;400;0,24300;;JACK 3,5 ESTEREO HEMBRA C.I.5P.C/TUERCA
14714;2;40406;15.427;14714;14714;229;0,14760;;JACK 3,5 ESTEREO HEMBRA C.I.5P.S/TUERCA
14715;2;40406;15.429;14715;14715;93;0,12600;;JACK 3,5 ESTEREO HEMBRA C.I.S/TUERCA
14716;2;40406;15.430;14716;14716;8;0,76810;;JACK 2,5 MONO HEMBRA CIRCUITO IMPRESO
14717;2;40406;15.435;14717;14717;3578;1,06018;;JACK 3,5 MONO HEMBRA CIRCUITO IMPRESO
14718;2;40406;15.436/SR;14718;14718;183;0,12206;;JACK 2,5 MONO HEMBRA S/ROSCA
14719;2;40406;15.437;14719;14719;107;0,22500;;JACK 3,5 MONO HEMBRA CIR.IMPRESO C/ROSCA
14720;2;40406;15.440/ST;14720;14720;161;0,75600;;JACK 6,35 ESTEREO HEMBRA 9 TERMINALES
14721;2;0;EEVFC1E470P;14721;14721;0;0,78000;;CHIP COND.ELCO C-E 6,2X8,3 105G 47uF 25V
14722;2;40406;15.442/ST;14722;14722;48;0,77400;;JACK 6,35 ESTEREO HEMBRA CHASIS
14723;2;40406;15.444/ST;14723;14723;3;0,55800;;JACK 6,35 ESTEREO HEMBRA CHASIS C.I.
14724;2;40406;15.450;14724;14724;4;0,56132;;JACK 6,35 ESTEREO HEMBRA 9 TER.CIR.IMPR.
14725;2;41007;15.462/2;14725;14725;183;0,59500;;JACK ALIMENTACION 1,9 BASE C/TUERCA M8
14726;2;41007;15.473;14726;14726;235;0,13500;;JACK ALIMENTACION 1,9 BASE CODO
14727;2;41007;15.476;14727;14727;892;0,14362;;JACK ALIMENTACION 1,9 BASE FIJ.TORNILLOS
14728;2;41007;15.478/2;14728;14728;6308;0,10902;;JACK ALIMENTACION 1,9 BASE CODO F/ENCAST
14729;2;0;15.479;14729;14729;0;0,17000;;JACK ALIMENTACION 1,9 FIJACION ENCASTRAR
14730;2;41007;15.482;14730;14730;220;0,23400;;JACK ALIMENTACION 1,3 BASE C/IMPRESO
14731;2;41007;15.495/CN56;14731;14731;31;0,96902;;JACK ALIMENTACION 2,1 BASE AEREA
14732;2;0;SC/LC;14732;14732;0;61,60000;;ADAPTADOR SC/LC HIBRIDO
14733;2;50323;16.810;14733;14733;12;0,33320;;CAJA CIEGA PRESELECTOR DIGITAL
14734;2;50323;16.811;14734;14734;4;3,85900;;PRESELECTOR DIGITAL CONMUTADOR BCD
14735;2;50323;16.813;14735;14735;68;5,27000;;PRESELECTOR DIGITAL CONMUTADOR DECIMAL
14736;2;50323;16.830;14736;14736;7;0,40800;;JUEGO TAPAS LATERALES PRESELECTO
14737;2;0;14.5015.064.002.863;14737;14737;0;11,00000;;CONECTOR SMD 1,00 64V MA.REC.CARTA/CARTA
14738;2;0;5552-3125;14738;14738;0;1,28880;;CONECTOR 2,54 2X6V P/CU.HE.RE.16,08+2,30
14739;2;41404;CO30902;14739;14739;18;4,08800;;ZOCALO 2,00 40P P/PLA.HEMBRA RECTA 4.3mm
